state,year,month,Democrat,Republican,BWS
MS,2014,2,7.0,106.0,0.008
MS,2014,3,10.0,85.0,0.025
MS,2014,4,20.0,92.0,0.078
MS,2014,5,11.0,117.0,0.016
MS,2014,6,9.0,90.0,0.018
MS,2014,7,37.0,84.0,0.269
MS,2014,8,13.0,70.0,0.058
MS,2014,9,24.0,105.0,0.085
MS,2014,10,11.0,64.0,0.05
MS,2014,11,7.0,52.0,0.032
MS,2014,12,23.0,35.0,0.521
MS,2015,1,17.0,58.0,0.133
MS,2015,2,18.0,83.0,0.077
MS,2015,3,5.0,122.0,0.003
MS,2015,4,5.0,74.0,0.009
MS,2015,5,19.0,96.0,0.065
MS,2015,6,28.0,111.0,0.102
MS,2015,7,31.0,96.0,0.158
MS,2015,8,8.0,63.0,0.029
MS,2015,9,20.0,85.0,0.09
MS,2015,10,6.0,106.0,0.006
MS,2015,11,11.0,97.0,0.023
MS,2015,12,4.0,84.0,0.004
MS,2016,1,28.0,53.0,0.365
MS,2016,2,18.0,117.0,0.041
MS,2016,3,22.0,137.0,0.044
MS,2016,4,17.0,135.0,0.028
MS,2016,5,8.0,131.0,0.007
MS,2016,6,26.0,104.0,0.1
MS,2016,7,21.0,68.0,0.146
MS,2016,8,2.0,137.0,0.0
MS,2016,9,8.0,98.0,0.012
MS,2016,10,14.0,90.0,0.042
MS,2016,11,1.0,114.0,0.0
MS,2016,12,1.0,111.0,0.0
MS,2017,1,5.0,117.0,0.004
MS,2017,2,5.0,96.0,0.005
MS,2017,3,0.0,124.0,0.0
MS,2017,4,1.0,138.0,0.0
MS,2017,5,5.0,116.0,0.004
MS,2017,6,0.0,26.0,0.0
MT,2012,3,29.0,0.0,0.0
MT,2012,4,25.0,0.0,0.0
MT,2012,5,11.0,0.0,0.0
MT,2012,6,6.0,0.0,0.0
MT,2012,7,6.0,0.0,0.0
MT,2012,8,2.0,0.0,0.0
MT,2012,11,3.0,0.0,0.0
MT,2012,12,5.0,0.0,0.0
MT,2013,1,1.0,0.0,0.0
MT,2013,2,10.0,0.0,0.0
MT,2013,3,1.0,0.0,0.0
MT,2013,5,5.0,0.0,0.0
MT,2013,6,12.0,0.0,0.0
MT,2013,7,8.0,0.0,0.0
MT,2013,8,6.0,0.0,0.0
MT,2013,9,3.0,0.0,0.0
MT,2013,10,9.0,0.0,0.0
MT,2013,11,3.0,0.0,0.0
MT,2013,12,3.0,0.0,0.0
MT,2014,1,1.0,0.0,0.0
MT,2014,2,5.0,0.0,0.0
MT,2014,3,7.0,0.0,0.0
MT,2014,4,37.0,0.0,0.0
MT,2014,5,48.0,0.0,0.0
MT,2014,6,44.0,0.0,0.0
MT,2014,7,51.0,0.0,0.0
MT,2014,8,20.0,0.0,0.0
MT,2014,9,48.0,0.0,0.0
MT,2014,10,34.0,0.0,0.0
MT,2014,11,29.0,0.0,0.0
MT,2014,12,40.0,0.0,0.0
MT,2015,1,75.0,0.0,0.0
MT,2015,2,56.0,116.0,0.314
MT,2015,3,89.0,109.0,0.734
MT,2015,4,80.0,27.0,0.17
MT,2015,5,106.0,103.0,0.958
MT,2015,6,72.0,137.0,0.362
MT,2015,7,83.0,193.0,0.259
MT,2015,8,49.0,94.0,0.357
MT,2015,9,73.0,197.0,0.2
MT,2015,10,152.0,125.0,0.742
MT,2015,11,90.0,114.0,0.697
MT,2015,12,57.0,57.0,1.0
MT,2016,1,65.0,91.0,0.595
MT,2016,2,87.0,85.0,0.966
MT,2016,3,78.0,133.0,0.434
MT,2016,4,83.0,82.0,0.982
MT,2016,5,76.0,115.0,0.526
MT,2016,6,64.0,101.0,0.492
MT,2016,7,95.0,67.0,0.583
MT,2016,8,78.0,92.0,0.778
MT,2016,9,98.0,136.0,0.604
MT,2016,10,53.0,86.0,0.47
MT,2016,11,47.0,77.0,0.463
MT,2016,12,74.0,130.0,0.413
MT,2017,1,150.0,119.0,0.702
MT,2017,2,120.0,177.0,0.548
MT,2017,3,206.0,207.0,0.993
MT,2017,4,98.0,94.0,0.939
MT,2017,5,92.0,129.0,0.594
MT,2017,6,13.0,40.0,0.159
NC,2009,2,0.0,1.0,0.0
NC,2009,3,0.0,22.0,0.0
NC,2009,4,0.0,16.0,0.0
NC,2009,5,0.0,22.0,0.0
NC,2009,6,0.0,55.0,0.0
NC,2009,7,0.0,54.0,0.0
NC,2009,8,0.0,45.0,0.0
NC,2009,9,0.0,26.0,0.0
NC,2009,10,0.0,28.0,0.0
NC,2009,11,0.0,41.0,0.0
NC,2009,12,0.0,31.0,0.0
NC,2010,1,0.0,41.0,0.0
NC,2010,2,0.0,62.0,0.0
NC,2010,3,0.0,117.0,0.0
NC,2010,4,0.0,90.0,0.0
NC,2010,5,0.0,70.0,0.0
NC,2010,6,0.0,96.0,0.0
NC,2010,7,0.0,101.0,0.0
NC,2010,8,0.0,102.0,0.0
NC,2010,9,0.0,89.0,0.0
NC,2010,10,0.0,171.0,0.0
NC,2010,11,0.0,44.0,0.0
NC,2010,12,0.0,33.0,0.0
NC,2011,1,0.0,62.0,0.0
NC,2011,2,0.0,72.0,0.0
NC,2011,3,0.0,76.0,0.0
NC,2011,4,0.0,63.0,0.0
NC,2011,5,0.0,128.0,0.0
NC,2011,6,0.0,85.0,0.0
NC,2011,7,0.0,88.0,0.0
NC,2011,8,0.0,34.0,0.0
NC,2011,9,0.0,81.0,0.0
NC,2011,10,0.0,79.0,0.0
NC,2011,11,0.0,83.0,0.0
NC,2011,12,0.0,53.0,0.0
NC,2012,1,0.0,64.0,0.0
NC,2012,2,0.0,53.0,0.0
NC,2012,3,0.0,59.0,0.0
NC,2012,4,0.0,88.0,0.0
NC,2012,5,0.0,41.0,0.0
NC,2012,6,0.0,117.0,0.0
NC,2012,7,0.0,152.0,0.0
NC,2012,8,0.0,55.0,0.0
NC,2012,9,0.0,67.0,0.0
NC,2012,10,0.0,47.0,0.0
NC,2012,11,0.0,56.0,0.0
NC,2012,12,0.0,38.0,0.0
NC,2013,1,0.0,127.0,0.0
NC,2013,2,0.0,121.0,0.0
NC,2013,3,0.0,256.0,0.0
NC,2013,4,0.0,276.0,0.0
NC,2013,5,0.0,315.0,0.0
NC,2013,6,0.0,143.0,0.0
NC,2013,7,0.0,138.0,0.0
NC,2013,8,0.0,104.0,0.0
NC,2013,9,0.0,121.0,0.0
NC,2013,10,0.0,106.0,0.0
NC,2013,11,0.0,91.0,0.0
NC,2013,12,0.0,94.0,0.0
NC,2014,1,0.0,196.0,0.0
NC,2014,2,0.0,238.0,0.0
NC,2014,3,0.0,241.0,0.0
NC,2014,4,0.0,387.0,0.0
NC,2014,5,0.0,357.0,0.0
NC,2014,6,0.0,278.0,0.0
NC,2014,7,0.0,399.0,0.0
NC,2014,8,0.0,305.0,0.0
NC,2014,9,0.0,394.0,0.0
NC,2014,10,0.0,695.0,0.0
NC,2014,11,0.0,363.0,0.0
NC,2014,12,37.0,231.0,0.044
NC,2015,1,87.0,447.0,0.063
NC,2015,2,98.0,428.0,0.085
NC,2015,3,115.0,386.0,0.137
NC,2015,4,97.0,389.0,0.1
NC,2015,5,69.0,415.0,0.047
NC,2015,6,73.0,525.0,0.034
NC,2015,7,122.0,504.0,0.094
NC,2015,8,46.0,276.0,0.048
NC,2015,9,64.0,425.0,0.039
NC,2015,10,76.0,442.0,0.05
NC,2015,11,54.0,510.0,0.02
NC,2015,12,41.0,334.0,0.027
NC,2016,1,59.0,403.0,0.037
NC,2016,2,70.0,500.0,0.034
NC,2016,3,98.0,449.0,0.078
NC,2016,4,37.0,429.0,0.014
NC,2016,5,25.0,356.0,0.009
NC,2016,6,126.0,463.0,0.116
NC,2016,7,137.0,489.0,0.123
NC,2016,8,136.0,383.0,0.186
NC,2016,9,104.0,537.0,0.063
NC,2016,10,94.0,412.0,0.085
NC,2016,11,85.0,351.0,0.094
NC,2016,12,98.0,292.0,0.169
NC,2017,1,144.0,589.0,0.096
NC,2017,2,119.0,406.0,0.133
NC,2017,3,219.0,446.0,0.323
NC,2017,4,134.0,348.0,0.214
NC,2017,5,137.0,441.0,0.147
NC,2017,6,21.0,81.0,0.107
ND,2012,9,0.0,7.0,0.0
ND,2012,10,0.0,18.0,0.0
ND,2012,11,0.0,25.0,0.0
ND,2012,12,0.0,8.0,0.0
ND,2013,1,0.0,40.0,0.0
ND,2013,2,0.0,64.0,0.0
ND,2013,3,0.0,78.0,0.0
ND,2013,4,0.0,44.0,0.0
ND,2013,5,0.0,66.0,0.0
ND,2013,6,0.0,51.0,0.0
ND,2013,7,0.0,70.0,0.0
ND,2013,8,0.0,59.0,0.0
ND,2013,9,0.0,86.0,0.0
ND,2013,10,0.0,56.0,0.0
ND,2013,11,0.0,82.0,0.0
ND,2013,12,0.0,36.0,0.0
ND,2014,1,0.0,104.0,0.0
ND,2014,2,0.0,80.0,0.0
ND,2014,3,0.0,92.0,0.0
ND,2014,4,0.0,86.0,0.0
ND,2014,5,0.0,87.0,0.0
ND,2014,6,0.0,53.0,0.0
ND,2014,7,0.0,58.0,0.0
ND,2014,8,0.0,53.0,0.0
ND,2014,9,0.0,59.0,0.0
ND,2014,10,0.0,23.0,0.0
ND,2014,11,0.0,38.0,0.0
ND,2014,12,0.0,34.0,0.0
ND,2015,1,0.0,105.0,0.0
ND,2015,2,0.0,102.0,0.0
ND,2015,3,0.0,69.0,0.0
ND,2015,4,0.0,81.0,0.0
ND,2015,5,0.0,98.0,0.0
ND,2015,6,0.0,95.0,0.0
ND,2015,7,0.0,97.0,0.0
ND,2015,8,0.0,94.0,0.0
ND,2015,9,0.0,120.0,0.0
ND,2015,10,44.0,92.0,0.309
ND,2015,11,164.0,70.0,0.255
ND,2015,12,172.0,67.0,0.218
ND,2016,1,99.0,94.0,0.925
ND,2016,2,161.0,72.0,0.276
ND,2016,3,221.0,84.0,0.209
ND,2016,4,230.0,63.0,0.118
ND,2016,5,231.0,64.0,0.12
ND,2016,6,147.0,55.0,0.204
ND,2016,7,127.0,54.0,0.254
ND,2016,8,172.0,56.0,0.16
ND,2016,9,122.0,73.0,0.448
ND,2016,10,73.0,58.0,0.704
ND,2016,11,115.0,74.0,0.504
ND,2016,12,127.0,96.0,0.651
ND,2017,1,142.0,107.0,0.648
ND,2017,2,188.0,95.0,0.339
ND,2017,3,241.0,186.0,0.672
ND,2017,4,186.0,99.0,0.37
ND,2017,5,253.0,151.0,0.446
ND,2017,6,30.0,15.0,0.333
NE,2009,1,0.0,7.0,0.0
NE,2009,2,0.0,16.0,0.0
NE,2009,3,0.0,28.0,0.0
NE,2009,4,0.0,7.0,0.0
NE,2009,5,0.0,19.0,0.0
NE,2009,6,0.0,15.0,0.0
NE,2009,7,0.0,14.0,0.0
NE,2009,8,0.0,17.0,0.0
NE,2009,9,0.0,17.0,0.0
NE,2009,10,0.0,23.0,0.0
NE,2009,11,0.0,15.0,0.0
NE,2009,12,0.0,24.0,0.0
NE,2010,1,0.0,26.0,0.0
NE,2010,2,0.0,23.0,0.0
NE,2010,3,0.0,22.0,0.0
NE,2010,4,0.0,18.0,0.0
NE,2010,5,0.0,21.0,0.0
NE,2010,6,0.0,27.0,0.0
NE,2010,7,0.0,24.0,0.0
NE,2010,8,0.0,14.0,0.0
NE,2010,9,0.0,22.0,0.0
NE,2010,10,0.0,19.0,0.0
NE,2010,11,0.0,17.0,0.0
NE,2010,12,0.0,12.0,0.0
NE,2011,1,0.0,20.0,0.0
NE,2011,2,0.0,11.0,0.0
NE,2011,3,0.0,33.0,0.0
NE,2011,4,0.0,9.0,0.0
NE,2011,5,0.0,13.0,0.0
NE,2011,6,0.0,13.0,0.0
NE,2011,7,0.0,13.0,0.0
NE,2011,8,0.0,16.0,0.0
NE,2011,9,0.0,9.0,0.0
NE,2011,10,0.0,22.0,0.0
NE,2011,11,0.0,17.0,0.0
NE,2011,12,0.0,6.0,0.0
NE,2012,1,0.0,34.0,0.0
NE,2012,2,0.0,176.0,0.0
NE,2012,3,0.0,46.0,0.0
NE,2012,4,0.0,39.0,0.0
NE,2012,5,0.0,48.0,0.0
NE,2012,6,0.0,31.0,0.0
NE,2012,7,0.0,49.0,0.0
NE,2012,8,0.0,49.0,0.0
NE,2012,9,0.0,57.0,0.0
NE,2012,10,0.0,46.0,0.0
NE,2012,11,0.0,46.0,0.0
NE,2012,12,0.0,41.0,0.0
NE,2013,1,0.0,57.0,0.0
NE,2013,2,0.0,48.0,0.0
NE,2013,3,0.0,56.0,0.0
NE,2013,4,0.0,51.0,0.0
NE,2013,5,0.0,58.0,0.0
NE,2013,6,0.0,62.0,0.0
NE,2013,7,0.0,54.0,0.0
NE,2013,8,0.0,52.0,0.0
NE,2013,9,0.0,71.0,0.0
NE,2013,10,0.0,61.0,0.0
NE,2013,11,0.0,89.0,0.0
NE,2013,12,0.0,68.0,0.0
NE,2014,1,0.0,165.0,0.0
NE,2014,2,0.0,126.0,0.0
NE,2014,3,0.0,193.0,0.0
NE,2014,4,0.0,137.0,0.0
NE,2014,5,0.0,147.0,0.0
NE,2014,6,0.0,136.0,0.0
NE,2014,7,0.0,123.0,0.0
NE,2014,8,0.0,84.0,0.0
NE,2014,9,0.0,143.0,0.0
NE,2014,10,0.0,89.0,0.0
NE,2014,11,0.0,88.0,0.0
NE,2014,12,0.0,63.0,0.0
NE,2015,1,0.0,118.0,0.0
NE,2015,2,0.0,153.0,0.0
NE,2015,3,0.0,190.0,0.0
NE,2015,4,0.0,251.0,0.0
NE,2015,5,0.0,236.0,0.0
NE,2015,6,0.0,212.0,0.0
NE,2015,7,0.0,244.0,0.0
NE,2015,8,0.0,213.0,0.0
NE,2015,9,0.0,229.0,0.0
NE,2015,10,0.0,163.0,0.0
NE,2015,11,0.0,168.0,0.0
NE,2015,12,0.0,155.0,0.0
NE,2016,1,0.0,221.0,0.0
NE,2016,2,0.0,267.0,0.0
NE,2016,3,0.0,285.0,0.0
NE,2016,4,0.0,254.0,0.0
NE,2016,5,0.0,214.0,0.0
NE,2016,6,0.0,284.0,0.0
NE,2016,7,0.0,183.0,0.0
NE,2016,8,0.0,177.0,0.0
NE,2016,9,0.0,271.0,0.0
NE,2016,10,0.0,118.0,0.0
NE,2016,11,0.0,151.0,0.0
NE,2016,12,0.0,218.0,0.0
NE,2017,1,0.0,488.0,0.0
NE,2017,2,0.0,432.0,0.0
NE,2017,3,0.0,668.0,0.0
NE,2017,4,0.0,469.0,0.0
NE,2017,5,0.0,500.0,0.0
NE,2017,6,0.0,46.0,0.0
NH,2013,5,35.0,0.0,0.0
NH,2013,6,84.0,0.0,0.0
NH,2013,7,77.0,0.0,0.0
NH,2013,8,37.0,0.0,0.0
NH,2013,9,38.0,0.0,0.0
NH,2013,10,40.0,0.0,0.0
NH,2013,11,53.0,0.0,0.0
NH,2013,12,46.0,0.0,0.0
NH,2014,1,44.0,0.0,0.0
NH,2014,2,135.0,0.0,0.0
NH,2014,3,91.0,0.0,0.0
NH,2014,4,120.0,0.0,0.0
NH,2014,5,108.0,0.0,0.0
NH,2014,6,115.0,0.0,0.0
NH,2014,7,103.0,0.0,0.0
NH,2014,8,78.0,0.0,0.0
NH,2014,9,85.0,0.0,0.0
NH,2014,10,63.0,0.0,0.0
NH,2014,11,41.0,0.0,0.0
NH,2014,12,80.0,0.0,0.0
NH,2015,1,153.0,0.0,0.0
NH,2015,2,151.0,0.0,0.0
NH,2015,3,98.0,0.0,0.0
NH,2015,4,116.0,0.0,0.0
NH,2015,5,119.0,0.0,0.0
NH,2015,6,162.0,0.0,0.0
NH,2015,7,126.0,0.0,0.0
NH,2015,8,73.0,0.0,0.0
NH,2015,9,190.0,0.0,0.0
NH,2015,10,205.0,0.0,0.0
NH,2015,11,180.0,0.0,0.0
NH,2015,12,150.0,0.0,0.0
NH,2016,1,140.0,0.0,0.0
NH,2016,2,246.0,0.0,0.0
NH,2016,3,217.0,0.0,0.0
NH,2016,4,178.0,0.0,0.0
NH,2016,5,214.0,0.0,0.0
NH,2016,6,186.0,0.0,0.0
NH,2016,7,130.0,0.0,0.0
NH,2016,8,107.0,0.0,0.0
NH,2016,9,157.0,0.0,0.0
NH,2016,10,81.0,0.0,0.0
NH,2016,11,74.0,0.0,0.0
NH,2016,12,138.0,0.0,0.0
NH,2017,1,206.0,0.0,0.0
NH,2017,2,231.0,0.0,0.0
NH,2017,3,325.0,0.0,0.0
NH,2017,4,241.0,0.0,0.0
NH,2017,5,356.0,0.0,0.0
NH,2017,6,27.0,0.0,0.0
NJ,2009,1,13.0,0.0,0.0
NJ,2009,2,15.0,0.0,0.0
NJ,2009,3,13.0,0.0,0.0
NJ,2009,4,11.0,0.0,0.0
NJ,2009,5,19.0,0.0,0.0
NJ,2009,6,23.0,0.0,0.0
NJ,2009,7,22.0,0.0,0.0
NJ,2009,9,10.0,0.0,0.0
NJ,2009,10,9.0,0.0,0.0
NJ,2009,11,5.0,0.0,0.0
NJ,2009,12,3.0,0.0,0.0
NJ,2010,1,8.0,0.0,0.0
NJ,2010,2,3.0,0.0,0.0
NJ,2010,3,44.0,0.0,0.0
NJ,2010,4,43.0,0.0,0.0
NJ,2010,5,3.0,0.0,0.0
NJ,2010,6,7.0,0.0,0.0
NJ,2010,7,7.0,0.0,0.0
NJ,2010,8,1.0,0.0,0.0
NJ,2010,9,12.0,0.0,0.0
NJ,2010,10,5.0,0.0,0.0
NJ,2010,11,1.0,0.0,0.0
NJ,2010,12,2.0,0.0,0.0
NJ,2011,1,17.0,0.0,0.0
NJ,2011,2,9.0,0.0,0.0
NJ,2011,3,10.0,0.0,0.0
NJ,2011,4,5.0,0.0,0.0
NJ,2011,5,2.0,0.0,0.0
NJ,2011,6,8.0,0.0,0.0
NJ,2011,7,6.0,0.0,0.0
NJ,2011,8,2.0,22.0,0.015
NJ,2011,9,4.0,53.0,0.011
NJ,2011,10,8.0,34.0,0.09
NJ,2011,11,0.0,37.0,0.0
NJ,2011,12,3.0,29.0,0.019
NJ,2012,1,3.0,30.0,0.018
NJ,2012,2,3.0,25.0,0.026
NJ,2012,3,36.0,34.0,0.917
NJ,2012,4,31.0,26.0,0.765
NJ,2012,5,44.0,34.0,0.674
NJ,2012,6,60.0,50.0,0.758
NJ,2012,7,46.0,34.0,0.628
NJ,2012,8,11.0,25.0,0.269
NJ,2012,9,21.0,34.0,0.472
NJ,2012,10,16.0,37.0,0.261
NJ,2012,11,23.0,48.0,0.31
NJ,2012,12,22.0,35.0,0.485
NJ,2013,1,40.0,69.0,0.425
NJ,2013,2,21.0,30.0,0.576
NJ,2013,3,39.0,33.0,0.776
NJ,2013,4,20.0,54.0,0.2
NJ,2013,5,29.0,86.0,0.17
NJ,2013,6,21.0,94.0,0.082
NJ,2013,7,34.0,61.0,0.399
NJ,2013,8,11.0,60.0,0.057
NJ,2013,9,16.0,72.0,0.081
